Date,Time,Open,High,Low,Close,Volume
2018.10.19,4:00,1225.32,1228.67,1225.32,1227.33,21352
2018.10.19,8:00,1227.33,1229.43,1223.01,1226.4,41135
2018.10.19,12:00,1226.4,1230.71,1225.9,1228.13,41853
2018.10.19,16:00,1228.18,1229.14,1226,1227.25,51011
2018.10.19,20:00,1227.27,1227.63,1225.44,1226.28,21170
2018.10.22,0:00,1227.21,1229.48,1226.54,1227.11,14384
2018.10.22,4:00,1227.12,1228.25,1226.16,1227.54,23128
2018.10.22,8:00,1227.54,1228.06,1222.53,1223.34,35663
2018.10.22,12:00,1223.35,1224.4,1221.33,1222.88,38744
2018.10.22,16:00,1222.88,1223.56,1219.98,1222.11,53989
2018.10.22,20:00,1222.11,1223.58,1221.42,1221.77,19648
2018.10.23,0:00,1221.78,1223.26,1221.55,1222.53,11427
2018.10.23,4:00,1222.53,1224.38,1222.2,1223.84,24006
2018.10.23,8:00,1223.84,1236.11,1223.65,1235.58,52296
2018.10.23,12:00,1235.57,1239.67,1233.6,1237.81,17128
2018.10.23,16:00,1237.73,1239.13,1229.64,1230.95,26243
2018.10.23,20:00,1230.85,1233.92,1229.65,1229.98,10102
2018.10.24,0:00,1230.09,1232.12,1230.09,1230.96,2665
2018.10.24,4:00,1230.95,1233.51,1230.85,1231.85,8473
2018.10.24,8:00,1231.86,1233.33,1229.38,1230.62,28512
2018.10.24,12:00,1230.62,1231.43,1225.51,1229.24,20343
2018.10.24,16:00,1229.25,1233.26,1227.37,1227.66,24275
2018.10.24,20:00,1227.66,1234.22,1227.25,1233.95,10543
2018.10.25,0:00,1233.96,1236.57,1232.99,1235.54,4484
2018.10.25,4:00,1235.53,1237.79,1234.99,1236.83,7608
2018.10.25,8:00,1236.83,1239.09,1230.08,1232.78,26056
2018.10.25,12:00,1232.79,1233.26,1230.48,1233.02,19877
2018.10.25,16:00,1233.05,1235.33,1228.19,1229.99,24672
2018.10.25,20:00,1229.99,1232.21,1227.98,1231.8,7816
2018.10.26,0:00,1231.48,1233.05,1230.93,1231.03,3427
2018.10.26,4:00,1230.99,1232.88,1229.94,1231.71,10472
2018.10.26,8:00,1231.71,1237.78,1231.01,1237.31,28903
2018.10.26,12:00,1237.33,1238.44,1231.93,1233.22,29968
2018.10.26,16:00,1233.22,1243.33,1231.43,1233.83,37843
2018.10.26,20:00,1233.83,1235.86,1232.41,1232.87,17970
2018.10.29,0:00,1233.76,1235.25,1231.71,1234.85,6809
2018.10.29,4:00,1234.86,1235.33,1232.29,1233.62,6625
2018.10.29,8:00,1233.61,1233.67,1227.58,1228.51,27682
2018.10.29,12:00,1228.51,1231.82,1228.51,1229.77,28940
2018.10.29,16:00,1229.81,1231.73,1224.21,1226.51,24115
2018.10.29,20:00,1226.51,1230.67,1226.44,1228.75,10338
2018.10.30,0:00,1229.66,1230.49,1226.25,1227.39,6379
2018.10.30,4:00,1227.33,1228.7,1226.29,1226.31,6591
2018.10.30,8:00,1226.3,1228.69,1222.41,1222.85,17841
2018.10.30,12:00,1222.85,1226.41,1219.77,1224.31,26895
2018.10.30,16:00,1224.41,1226.42,1222.21,1222.71,26053
2018.10.30,20:00,1222.71,1224.03,1222.27,1222.67,7595
2018.10.31,0:00,1222.81,1223.19,1219.57,1220.11,6553
2018.10.31,4:00,1220.12,1220.93,1215.12,1217.7,7122
2018.10.31,8:00,1217.7,1218.6,1214.63,1216.03,18176
2018.10.31,12:00,1216,1218.64,1211.88,1212.49,21288
2018.10.31,16:00,1212.51,1217.2,1212.25,1213.17,29337
2018.10.31,20:00,1213.17,1216.81,1213.12,1213.87,9512
2018.11.01,0:00,1215.04,1217.95,1214.6,1217.35,6870
2018.11.01,4:00,1217.33,1218.63,1216.51,1217.75,5719
2018.11.01,8:00,1217.69,1226.71,1217.67,1224.12,22403
2018.11.01,12:00,1224.12,1231,1222.29,1229.28,26425
2018.11.01,16:00,1229.7,1237.33,1229.03,1234.11,36603
2018.11.01,20:00,1234.08,1234.71,1232.57,1232.69,8722
2018.11.02,0:00,1233.75,1234.35,1231.29,1231.93,7021
2018.11.02,4:00,1231.98,1234.38,1231.08,1233.79,8749
2018.11.02,8:00,1233.79,1236.29,1230.8,1235.7,21261
2018.11.02,12:00,1235.7,1236.33,1229.63,1233.41,24966
2018.11.02,16:00,1233.43,1236.31,1230.27,1231.98,33762
2018.11.02,20:00,1231.98,1233.41,1231.58,1232.37,8050
2018.11.05,0:00,1232.54,1235.06,1232.18,1233.09,4913
2018.11.05,4:00,1233.09,1233.49,1231.14,1231.61,4243
2018.11.05,8:00,1231.6,1234.29,1230.54,1231.49,18159
2018.11.05,12:00,1231.49,1232.58,1226.78,1228.65,20746
2018.11.05,16:00,1228.61,1233.16,1228.1,1230,24787
2018.11.05,20:00,1230,1231.63,1228.93,1231.4,9631
2018.11.06,0:00,1231.06,1231.67,1229.96,1230.45,3656
2018.11.06,4:00,1230.46,1230.57,1228.57,1229.97,4201
2018.11.06,8:00,1229.97,1235.14,1229.53,1233.87,17342
2018.11.06,12:00,1233.91,1235.85,1232.89,1233.41,21522
2018.11.06,16:00,1233.42,1233.95,1225.11,1225.91,30068
2018.11.06,20:00,1225.94,1227.18,1223.4,1226.6,9861
2018.11.07,0:00,1226.77,1232.09,1222.89,1226.83,13114
2018.11.07,4:00,1226.83,1230.28,1224.01,1228.84,12034
2018.11.07,8:00,1228.81,1234.11,1227.61,1233.43,27626
2018.11.07,12:00,1233.43,1236.38,1228.26,1228.52,32799
2018.11.07,16:00,1228.5,1229.95,1226.29,1228.49,29014
2018.11.07,20:00,1228.49,1228.54,1225.18,1226.28,14106
2018.11.08,0:00,1225.11,1226.99,1224.83,1226.4,4243
2018.11.08,4:00,1226.4,1226.51,1222.68,1224.51,5870
2018.11.08,8:00,1224.5,1225.91,1221.35,1222.74,19516
2018.11.08,12:00,1222.77,1226.17,1219.97,1222.09,24327
2018.11.08,16:00,1222.09,1225.59,1221.47,1223.09,26526
2018.11.08,20:00,1223.08,1226.81,1220.89,1222.65,16428
2018.11.09,0:00,1223.26,1223.58,1220.75,1221.14,4976
2018.11.09,4:00,1221.14,1221.23,1217.72,1219.96,6949
2018.11.09,8:00,1219.96,1221.65,1218.31,1220.12,18914
2018.11.09,12:00,1220.12,1220.85,1210.67,1211.98,17528
2018.11.09,16:00,1211.98,1213.34,1206.62,1208.13,28609
2018.11.09,20:00,1208.2,1209.96,1207.44,1209.22,11097
2018.11.12,0:00,1208.93,1211.24,1208.85,1210.47,5826
2018.11.12,4:00,1210.38,1211.36,1207.78,1208.32,5730
2018.11.12,8:00,1208.33,1208.76,1203.85,1207,20275
2018.11.12,12:00,1207,1207.63,1203.87,1205.69,19360
2018.11.12,16:00,1205.68,1205.79,1202.19,1203.2,21045
2018.11.12,20:00,1203.21,1203.39,1199.9,1199.91,8420
2018.11.13,0:00,1200.46,1204.83,1200.34,1204.69,5254
2018.11.13,4:00,1204.69,1205.08,1203.46,1203.98,7559
2018.11.13,8:00,1204,1204.31,1198.6,1199.47,20909
2018.11.13,12:00,1199.41,1203.79,1196.18,1202.15,23037
2018.11.13,16:00,1202.18,1204.31,1198.94,1201.74,30665
2018.11.13,20:00,1201.75,1202.69,1199.54,1201.61,13080
2018.11.14,0:00,1202.24,1203.97,1201.49,1203.75,5989
2018.11.14,4:00,1203.75,1204.61,1201.95,1201.97,7694
2018.11.14,8:00,1201.95,1203.63,1197.99,1198.19,19571
2018.11.14,12:00,1198.18,1202.29,1197.6,1198.51,17060
2018.11.14,16:00,1198.51,1208.36,1198.43,1208.29,34074
2018.11.14,20:00,1208.26,1216.44,1207.01,1210.64,31672
2018.11.15,0:00,1210.8,1211.79,1208.21,1208.59,5472
2018.11.15,4:00,1208.61,1212.06,1208.58,1211.34,6063
2018.11.15,8:00,1211.35,1216.37,1210.5,1210.52,17377
2018.11.15,12:00,1210.52,1213.5,1207.32,1213.07,22794
2018.11.15,16:00,1213.07,1215.79,1211.67,1213.13,36063
2018.11.15,20:00,1213.08,1215.07,1211.13,1212.85,20475
2018.11.16,0:00,1213.63,1217.26,1213.05,1215.48,4750
2018.11.16,4:00,1215.36,1215.75,1213.86,1214.65,5237
2018.11.16,8:00,1214.62,1218.22,1214.02,1215.98,14930
2018.11.16,12:00,1216.01,1223.96,1215.06,1222.99,16764
2018.11.16,16:00,1222.99,1225.19,1219.77,1223.3,35079
2018.11.16,20:00,1223.3,1223.49,1220.79,1221,13370
2018.11.19,0:00,1221.83,1223.49,1221.49,1222.07,5117
2018.11.19,4:00,1222.09,1222.19,1217.93,1218.27,6145
2018.11.19,8:00,1218.25,1221.24,1218.13,1220.48,13520
2018.11.19,12:00,1220.41,1222.98,1219.02,1219.91,13029
2018.11.19,16:00,1219.91,1224.09,1219.2,1223.83,24924
2018.11.19,20:00,1223.86,1225.36,1222.99,1223.31,12074
2018.11.20,0:00,1223.95,1224.45,1221.51,1222.05,3932
2018.11.20,4:00,1222.03,1222.83,1221.03,1222.55,5176
2018.11.20,8:00,1222.57,1225.89,1221.63,1222.04,16113
2018.11.20,12:00,1222.04,1228.68,1221.44,1226.7,22125
2018.11.20,16:00,1226.69,1226.8,1220.32,1221.9,29277
2018.11.20,20:00,1221.89,1222.34,1219.89,1221.56,17742
2018.11.21,0:00,1221.6,1222.33,1219.59,1221.34,4825
2018.11.21,4:00,1221.33,1221.78,1220.01,1221.17,5166
2018.11.21,8:00,1221.16,1225.37,1220.78,1224.74,14921
2018.11.21,12:00,1224.7,1226.96,1222.13,1226.16,22250
2018.11.21,16:00,1226.17,1229.99,1224.87,1227.52,26296
2018.11.21,20:00,1227.52,1227.74,1224.98,1225.66,7512
2018.11.22,0:00,1225.92,1226.36,1224.77,1225.85,3440
2018.11.22,4:00,1226.05,1227.62,1226.05,1227.15,5078
2018.11.22,8:00,1227.15,1228.33,1226.03,1227.53,12047
2018.11.22,12:00,1227.53,1229.02,1227.02,1227.68,16101
2018.11.22,16:00,1227.69,1228.54,1226.65,1226.92,12841
2018.11.23,0:00,1226.71,1227.95,1226.19,1227.58,2248
2018.11.23,4:00,1227.58,1228.42,1227.03,1227.44,3570
2018.11.23,8:00,1227.43,1227.54,1221.37,1222.35,15272
2018.11.23,12:00,1222.35,1223.55,1219.84,1222.68,18475
2018.11.23,16:00,1222.68,1225.27,1222.1,1223.41,27367
2018.11.23,20:00,1223.47,1223.57,1222.14,1222.47,417
2018.11.26,0:00,1223.38,1224.32,1222.14,1223.4,4674
2018.11.26,4:00,1223.39,1225.95,1222.69,1225.52,6297
2018.11.26,8:00,1225.53,1228.03,1224.4,1226.14,15022
2018.11.26,12:00,1226.18,1226.74,1223.93,1224.95,12319
2018.11.26,16:00,1224.95,1225.28,1221.89,1222.37,23073
2018.11.26,20:00,1222.37,1223.12,1221.61,1221.62,9495
2018.11.27,0:00,1221.97,1223.24,1220.84,1221.57,4967
2018.11.27,4:00,1221.57,1222.64,1221.34,1222.03,5540
2018.11.27,8:00,1222.03,1223.05,1219.39,1221.75,21784
2018.11.27,12:00,1221.77,1225.17,1220.61,1221.92,17861
2018.11.27,16:00,1222.02,1222.62,1211.82,1213.08,18319
2018.11.27,20:00,1213.08,1215.18,1212.73,1214.53,5925
2018.11.28,0:00,1214.91,1215.02,1213.59,1214.75,3007
2018.11.28,4:00,1214.75,1215.28,1212.59,1212.77,3477
2018.11.28,8:00,1212.76,1214.94,1212.33,1212.84,11662
2018.11.28,12:00,1212.76,1215.49,1212.51,1214.03,12095
2018.11.28,16:00,1214.09,1226.61,1211.11,1221.1,28502
2018.11.28,20:00,1221.1,1224.35,1220.03,1220.38,12003
2018.11.29,0:00,1220.99,1222.56,1220.38,1221.84,5384
2018.11.29,4:00,1221.85,1225.59,1221.84,1225.58,6462
2018.11.29,8:00,1225.63,1227.03,1224.37,1226.01,15599
2018.11.29,12:00,1226.02,1228.26,1224.19,1225.18,18847
2018.11.29,16:00,1225.18,1228.9,1224.4,1225.8,28543
2018.11.29,20:00,1225.81,1226.07,1222.13,1223.83,12320
2018.11.30,0:00,1224.05,1224.57,1223.35,1224.17,6039
2018.11.30,4:00,1224.17,1225.45,1223.98,1224.34,5157
2018.11.30,8:00,1224.37,1224.83,1222.58,1222.73,11160
2018.11.30,12:00,1222.72,1223,1219.98,1220.15,16377
2018.11.30,16:00,1220.15,1222.95,1216.61,1220.56,33627
2018.11.30,20:00,1220.62,1222.43,1219.66,1222.1,9858
2018.12.03,0:00,1222.79,1223.69,1221.26,1223.34,12028
2018.12.03,4:00,1223.33,1226.82,1223.32,1226.76,7490
2018.12.03,8:00,1226.77,1232.2,1226.06,1231.61,15021
2018.12.03,12:00,1231.61,1232.85,1227.79,1232,20705
2018.12.03,16:00,1231.94,1234.85,1230.47,1232.92,32065
2018.12.03,20:00,1232.92,1234.48,1229.91,1229.95,14767
2018.12.04,0:00,1231.11,1235.23,1230.44,1234.93,9867
2018.12.04,4:00,1234.93,1237.7,1234.22,1237.26,8612
2018.12.04,8:00,1237.28,1241.06,1236.1,1240.63,19235
2018.12.04,12:00,1240.63,1241.3,1237.67,1239.28,15206
2018.12.04,16:00,1239.28,1241.88,1236.63,1239.99,30505
2018.12.04,20:00,1240.04,1241.34,1236.61,1237.75,17341
2018.12.05,0:00,1238.88,1239.18,1235.13,1236.08,10589
2018.12.05,4:00,1236.08,1236.23,1234.18,1235.15,6158
2018.12.05,8:00,1235.2,1236.77,1233.24,1235.69,8629
2018.12.05,12:00,1235.67,1238.27,1235.48,1238.07,5793
2018.12.05,16:00,1238.11,1238.66,1235.42,1238.37,8565
2018.12.05,20:00,1238.29,1239.02,1235.94,1236.72,2865
2018.12.06,0:00,1237.59,1240.48,1237,1240.16,12047
2018.12.06,4:00,1240.16,1240.76,1238.61,1239.78,6963
2018.12.06,8:00,1239.7,1239.7,1234.67,1237.53,19098
2018.12.06,12:00,1237.53,1239.84,1235.24,1237.03,19709
2018.12.06,16:00,1237.05,1244.28,1236.55,1239.55,45188
2018.12.06,20:00,1239.53,1240.65,1236.54,1237.03,19124
2018.12.07,0:00,1237.16,1239.56,1237.16,1238.85,7425
2018.12.07,4:00,1238.86,1240.53,1238.06,1239.34,5492
2018.12.07,8:00,1239.42,1241.13,1237.91,1240.06,12394
2018.12.07,12:00,1240.06,1245.52,1239.5,1243.95,20933
2018.12.07,16:00,1243.92,1247,1242.31,1246.54,38563
2018.12.07,20:00,1246.55,1249.97,1246.05,1248.08,19897
2018.12.10,0:00,1249.63,1250.8,1247.58,1249.48,12320
2018.12.10,4:00,1249.48,1250.14,1248.38,1249.14,5027
2018.12.10,8:00,1249.13,1249.97,1245.88,1246.65,14799
2018.12.10,12:00,1246.65,1247.75,1243.36,1245.17,19106
2018.12.10,16:00,1245.07,1247,1242.6,1243.29,39006
2018.12.10,20:00,1243.3,1244.85,1241.54,1243.65,19601
2018.12.11,0:00,1244.05,1246.01,1243.55,1245.47,7002
2018.12.11,4:00,1245.48,1247.34,1245.04,1247.05,5306
2018.12.11,8:00,1247.07,1249,1245.67,1248.72,16248
2018.12.11,12:00,1248.77,1249.45,1245.15,1246.65,22097
2018.12.11,16:00,1246.64,1247.51,1241.96,1244.2,39524
2018.12.11,20:00,1244.2,1244.31,1240.95,1242.62,21395
2018.12.12,0:00,1242.85,1246.04,1242.78,1245.33,9796
2018.12.12,4:00,1245.33,1246.03,1243.51,1243.82,4923
2018.12.12,8:00,1243.8,1244.48,1241.92,1243.83,17407
2018.12.12,12:00,1243.83,1246.4,1242.98,1244.95,20654
2018.12.12,16:00,1244.95,1246.71,1243.54,1245.92,32356
2018.12.12,20:00,1245.98,1247.18,1243.83,1245.18,17286
2018.12.13,0:00,1245.6,1246.62,1244.02,1244.98,6234
2018.12.13,4:00,1245,1245.18,1243.82,1244.87,3668
2018.12.13,8:00,1244.85,1246.67,1244.12,1244.74,16610
2018.12.13,12:00,1244.73,1244.96,1240.33,1242.47,22686
2018.12.13,16:00,1242.47,1244.11,1240.04,1242.53,36070
2018.12.13,20:00,1242.53,1243.77,1241.43,1241.58,13358
2018.12.14,0:00,1241.63,1242.94,1241.58,1242.58,6494
2018.12.14,4:00,1242.55,1242.58,1240.79,1241.24,5292
2018.12.14,8:00,1241.24,1241.24,1237.34,1239.06,15505
2018.12.14,12:00,1239.05,1239.76,1234.16,1234.38,21323
2018.12.14,16:00,1234.44,1240.28,1232.84,1239.74,30902
2018.12.14,20:00,1239.73,1239.91,1236.72,1238.13,12750
2018.12.17,0:00,1239,1239.03,1235.73,1237.82,5167
2018.12.17,4:00,1237.72,1238.02,1236.39,1236.89,3650
2018.12.17,8:00,1236.89,1239.13,1236.38,1238.34,9840
2018.12.17,12:00,1238.36,1242.02,1238.14,1241.55,16801
2018.12.17,16:00,1241.55,1246.7,1240.64,1246.69,31596
2018.12.17,20:00,1246.7,1248.06,1245.3,1245.48,16761
2018.12.18,0:00,1245.73,1247.54,1245.09,1247.18,7198
2018.12.18,4:00,1247.24,1248.92,1247.24,1247.39,5804
2018.12.18,8:00,1247.39,1249.7,1244.95,1249.19,14706
2018.12.18,12:00,1249.18,1250.32,1246.5,1247.75,21549
2018.12.18,16:00,1247.76,1249.46,1245.84,1249.04,34598
2018.12.18,20:00,1249.04,1249.9,1248.4,1249.07,20195
2018.12.19,0:00,1249.59,1250.84,1248.46,1249.07,8027
2018.12.19,4:00,1249.07,1251.27,1248.97,1250.3,5376
2018.12.19,8:00,1250.3,1251.31,1247.64,1248.04,11049
2018.12.19,12:00,1248.04,1249.12,1246.7,1248.31,17006
2018.12.19,16:00,1248.29,1258.03,1248.05,1252.65,31379
2018.12.19,20:00,1252.63,1253.67,1241.6,1242.48,32179
2018.12.20,0:00,1242.95,1245.27,1242.67,1244.99,10186
2018.12.20,4:00,1244.98,1245.69,1243.77,1244.94,8602
2018.12.20,8:00,1244.98,1256.92,1244.86,1256.89,15043
2018.12.20,12:00,1256.9,1257.32,1253.4,1256.82,16194
2018.12.20,16:00,1256.83,1264.18,1255.29,1262.58,28814
2018.12.20,20:00,1262.56,1266.44,1259.23,1259.31,16851
2018.12.21,0:00,1260.26,1262.55,1259.67,1260.97,6392
2018.12.21,4:00,1260.97,1261.37,1258.77,1259.34,14375
2018.12.21,8:00,1259.33,1262.64,1256.82,1257.43,40365
2018.12.21,12:00,1257.43,1262.06,1256.11,1260.77,47785
2018.12.21,16:00,1260.76,1261.18,1256.74,1257.02,61635
2018.12.21,20:00,1257.02,1257.49,1253.86,1255.71,29543
2018.12.24,0:00,1257.17,1261.54,1257.17,1260.88,7699
2018.12.24,4:00,1260.88,1264.27,1260.67,1263.39,6055
2018.12.24,8:00,1263.44,1265.3,1261.49,1262.09,9188
2018.12.24,12:00,1262.08,1263.61,1259,1263.1,11142
2018.12.24,16:00,1263.05,1269.47,1262.34,1267.88,18988
2018.12.24,20:00,1268.05,1269.83,1267.69,1268.66,498
2018.12.26,4:00,1272.37,1273.48,1271.17,1272.82,3078
2018.12.26,8:00,1272.8,1274.64,1271.55,1272.64,8281
2018.12.26,12:00,1272.64,1276.47,1270.98,1274.49,10728
2018.12.26,16:00,1274.48,1279.04,1269.48,1269.75,21140
2018.12.26,20:00,1269.74,1271.87,1264.55,1266.18,12531
2018.12.27,0:00,1266.66,1272.2,1266.4,1270.48,12503
2018.12.27,4:00,1270.46,1271.07,1268.15,1268.79,8919
2018.12.27,8:00,1268.81,1273.45,1266.58,1272.62,14310
2018.12.27,12:00,1272.62,1276.2,1270.65,1275.76,15192
2018.12.27,16:00,1275.67,1278.08,1270.67,1277.4,21675
2018.12.27,20:00,1277.41,1278.91,1273.98,1274.02,11144
2018.12.28,0:00,1275.36,1277.87,1274.21,1277.66,12488
2018.12.28,4:00,1277.65,1278.79,1277.13,1278.44,6973
2018.12.28,8:00,1278.44,1282.09,1275.93,1276.63,13523
2018.12.28,12:00,1276.63,1279.97,1275.93,1277.96,14709
2018.12.28,16:00,1278,1279.71,1275.95,1278.85,17622
2018.12.28,20:00,1278.85,1280.9,1278.1,1280.73,8198
2018.12.31,0:00,1280.22,1280.66,1278.4,1278.59,6604
2018.12.31,4:00,1278.59,1279.09,1277.4,1278.9,3523
2018.12.31,8:00,1278.93,1282.71,1278.68,1282.05,7252
2018.12.31,12:00,1282.05,1284.01,1278.63,1279.94,8960
2018.12.31,16:00,1279.96,1282.44,1278.33,1281.46,15084
2018.12.31,20:00,1281.44,1282.01,1278.03,1280.22,2749
2019.01.02,4:00,1282.2,1286.43,1282,1286.19,3550
2019.01.02,8:00,1286.21,1288.69,1284.54,1286.97,13341
2019.01.02,12:00,1286.97,1287.86,1283.26,1284.21,12297
2019.01.02,16:00,1284.12,1287.62,1281.48,1284.01,20130
2019.01.02,20:00,1283.91,1284.9,1278.63,1283.69,9863
2019.01.03,0:00,1285.74,1290.18,1284.83,1288.26,21426
2019.01.03,4:00,1288.27,1290.22,1287.52,1289.94,8285
2019.01.03,8:00,1289.94,1292.25,1287.27,1288.02,15991
2019.01.03,12:00,1287.96,1290,1284.5,1287.71,15527
2019.01.03,16:00,1287.78,1291.26,1286.77,1290.35,28769
2019.01.03,20:00,1290.32,1294.93,1290.03,1293.73,10348
2019.01.04,0:00,1293.9,1298.51,1292.86,1296.91,20086
2019.01.04,4:00,1296.92,1298.04,1293.9,1295.42,10222
2019.01.04,8:00,1295.37,1295.72,1289.31,1290.05,12696
2019.01.04,12:00,1290.16,1292.08,1285.78,1287.6,16001
2019.01.04,16:00,1287.69,1287.69,1276.53,1284.29,34166
2019.01.04,20:00,1284.29,1285.79,1283.19,1284.3,9328
2019.01.07,0:00,1284.49,1289.71,1282.62,1288.79,14479
2019.01.07,4:00,1288.72,1291.62,1288.14,1291.41,7932
2019.01.07,8:00,1291.4,1292.32,1288.62,1291.27,13398
2019.01.07,12:00,1291.3,1295.02,1290.4,1292.31,11076
2019.01.07,16:00,1292.3,1293.02,1286.12,1288.16,20496
2019.01.07,20:00,1288.15,1289.07,1286.72,1288.32,6813
2019.01.08,0:00,1288.5,1290.17,1286.03,1286.22,12190
2019.01.08,4:00,1286.22,1287,1281.74,1282.96,9670
2019.01.08,8:00,1282.96,1284.7,1281.61,1283.45,12549
2019.01.08,12:00,1283.44,1284.01,1279.3,1280.61,12481
2019.01.08,16:00,1280.55,1286.92,1280.33,1286.34,18173
2019.01.08,20:00,1286.34,1286.84,1284.14,1285.02,5986
2019.01.09,0:00,1284.48,1287.03,1284.48,1285.74,10340
2019.01.09,4:00,1285.74,1286.08,1281.5,1282.5,8897
2019.01.09,8:00,1282.49,1283.52,1280.58,1281.1,10549
2019.01.09,12:00,1281.1,1285.48,1280,1284.58,10758
2019.01.09,16:00,1284.55,1291.73,1284.29,1289.87,25048
2019.01.09,20:00,1289.89,1293.89,1289.49,1292.5,12047
2019.01.10,0:00,1293.68,1294,1291.53,1292.54,14128
2019.01.10,4:00,1292.6,1297.02,1292.6,1296.18,8922
2019.01.10,8:00,1296.23,1296.94,1291.95,1292.95,10970
2019.01.10,12:00,1292.93,1294.58,1289.72,1289.79,10919
2019.01.10,16:00,1289.8,1292.3,1287.47,1287.87,16905
2019.01.10,20:00,1287.97,1288.67,1285.97,1286.07,7453
2019.01.11,0:00,1286.61,1290.14,1286.37,1289.74,11874
2019.01.11,4:00,1289.72,1294.25,1289.33,1293.87,7041
2019.01.11,8:00,1293.91,1295.09,1291.67,1292.19,10062
2019.01.11,12:00,1292.19,1293.54,1291.1,1292.35,10106
2019.01.11,16:00,1292.35,1292.46,1286.82,1290.16,18221
2019.01.11,20:00,1290.16,1290.26,1286.85,1287,3854
2019.01.14,0:00,1287.31,1292.65,1287.25,1292.28,8662
2019.01.14,4:00,1292.28,1292.44,1290.16,1291.77,5321
2019.01.14,8:00,1291.8,1294.54,1290.17,1293.76,9413
2019.01.14,12:00,1293.76,1295.78,1288.34,1289.76,12534
2019.01.14,16:00,1289.76,1293.07,1289.24,1291.62,14548
2019.01.14,20:00,1291.63,1292.31,1290.62,1290.78,4413
2019.01.15,0:00,1291.77,1293.31,1290.33,1292.96,10721
2019.01.15,4:00,1292.95,1293.35,1290.1,1291.25,6843
2019.01.15,8:00,1291.25,1291.25,1286.94,1288.66,10400
2019.01.15,12:00,1288.72,1293.28,1288.18,1292.97,10860
2019.01.15,16:00,1293.02,1294.58,1286.7,1287.92,20997
2019.01.15,20:00,1287.87,1290.78,1287.02,1289.05,9117
2019.01.16,0:00,1289.41,1291.12,1289.01,1289.11,10101
2019.01.16,4:00,1289.12,1291.88,1288.27,1291.61,6932
2019.01.16,8:00,1291.61,1292.7,1289.33,1289.77,10514
2019.01.16,12:00,1289.74,1290.8,1287.83,1290.1,8707
2019.01.16,16:00,1290.13,1294.95,1290.13,1293.72,14518
2019.01.16,20:00,1293.71,1294.02,1292.16,1293.27,6622
2019.01.17,0:00,1293.8,1294.92,1292.85,1294.72,9773
2019.01.17,4:00,1294.78,1295.34,1291.2,1292.58,6011
2019.01.17,8:00,1292.58,1294.93,1291.25,1294.14,8335
2019.01.17,12:00,1294.12,1294.94,1289.53,1291.46,10280
2019.01.17,16:00,1291.46,1292.5,1288.66,1291.91,16037
2019.01.17,20:00,1291.94,1293.21,1289.45,1291.66,10278
2019.01.18,0:00,1292.02,1292.43,1290.44,1290.78,10755
