Date,Time,Open,High,Low,Close,Volume
2017.08.14,4:00,1.26792,1.26828,1.26725,1.26797,14104
2017.08.14,8:00,1.26797,1.27083,1.26765,1.27071,20121
2017.08.14,12:00,1.27071,1.27158,1.26897,1.27054,22640
2017.08.14,16:00,1.27055,1.27141,1.26815,1.27054,35374
2017.08.14,20:00,1.27055,1.27301,1.26997,1.27197,22559
2017.08.15,0:00,1.27198,1.2731,1.27155,1.27297,14150
2017.08.15,4:00,1.27297,1.27311,1.27179,1.27294,12573
2017.08.15,8:00,1.27295,1.27527,1.27258,1.27331,19280
2017.08.15,12:00,1.27332,1.27777,1.27243,1.27642,23178
2017.08.15,16:00,1.27642,1.27673,1.27418,1.27551,30490
2017.08.15,20:00,1.27552,1.27646,1.27438,1.27565,17994
2017.08.16,0:00,1.27565,1.27636,1.27459,1.27631,10152
2017.08.16,4:00,1.27631,1.27695,1.27532,1.27558,8778
2017.08.16,8:00,1.2756,1.27625,1.27284,1.27331,17685
2017.08.16,12:00,1.2733,1.27397,1.27105,1.27285,20298
2017.08.16,16:00,1.27286,1.273,1.26907,1.27102,27682
2017.08.16,20:00,1.27103,1.27117,1.26129,1.26161,26964
2017.08.17,0:00,1.26133,1.26331,1.26093,1.26272,17785
2017.08.17,4:00,1.26271,1.26301,1.26034,1.26092,15450
2017.08.17,8:00,1.26093,1.26328,1.25879,1.26325,21641
2017.08.17,12:00,1.26326,1.26467,1.26156,1.26367,28893
2017.08.17,16:00,1.26367,1.26647,1.26253,1.26537,34211
2017.08.17,20:00,1.26537,1.26831,1.26486,1.26808,21195
2017.08.18,0:00,1.26809,1.26901,1.26707,1.26733,10235
2017.08.18,4:00,1.26732,1.26739,1.26549,1.26561,8194
2017.08.18,8:00,1.2656,1.26747,1.26331,1.26458,18310
2017.08.18,12:00,1.26457,1.26662,1.25763,1.25852,21500
2017.08.18,16:00,1.25854,1.26064,1.25564,1.25704,38658
2017.08.18,20:00,1.25702,1.25846,1.25656,1.25825,21025
2017.08.21,0:00,1.25709,1.25947,1.25591,1.25946,9734
2017.08.21,4:00,1.25942,1.25943,1.2581,1.25899,11849
2017.08.21,8:00,1.25899,1.26061,1.25892,1.26,17663
2017.08.21,12:00,1.26,1.26066,1.25667,1.25703,23926
2017.08.21,16:00,1.25703,1.25939,1.2564,1.25732,34779
2017.08.21,20:00,1.2573,1.25742,1.2553,1.25572,20926
2017.08.22,0:00,1.25572,1.25642,1.25527,1.25553,7961
2017.08.22,4:00,1.25551,1.25632,1.25487,1.25584,9007
2017.08.22,8:00,1.25583,1.2581,1.25469,1.25672,16211
2017.08.22,12:00,1.25671,1.25944,1.25255,1.25319,21844
2017.08.22,16:00,1.25319,1.25689,1.25256,1.2564,28366
2017.08.22,20:00,1.2564,1.25705,1.25555,1.25608,14447
2017.08.23,0:00,1.2561,1.25903,1.2556,1.25837,6824
2017.08.23,4:00,1.25837,1.2596,1.25711,1.25902,12290
2017.08.23,8:00,1.25899,1.25977,1.25665,1.2575,17696
2017.08.23,12:00,1.25752,1.25951,1.25641,1.25877,19865
2017.08.23,16:00,1.25881,1.25938,1.25496,1.25617,31553
2017.08.23,20:00,1.25617,1.25617,1.25404,1.25501,17894
2017.08.24,0:00,1.25499,1.25533,1.25364,1.25479,12812
2017.08.24,4:00,1.25478,1.25517,1.25413,1.25452,13197
2017.08.24,8:00,1.25452,1.25604,1.25362,1.25436,17739
2017.08.24,12:00,1.25437,1.25446,1.25194,1.25253,18237
2017.08.24,16:00,1.25256,1.25415,1.25192,1.25251,29909
2017.08.24,20:00,1.25252,1.25319,1.25137,1.25166,16424
2017.08.25,0:00,1.25166,1.25348,1.2505,1.25127,26670
2017.08.25,4:00,1.25128,1.25191,1.25079,1.25106,10000
2017.08.25,8:00,1.25104,1.2519,1.25054,1.25097,15718
2017.08.25,12:00,1.25096,1.2516,1.25024,1.25064,18193
2017.08.25,16:00,1.25065,1.2539,1.24651,1.24733,35906
2017.08.25,20:00,1.24731,1.249,1.24676,1.24797,22326
2017.08.28,0:00,1.24755,1.24825,1.24663,1.24711,13013
2017.08.28,4:00,1.24709,1.24852,1.24659,1.24779,12260
2017.08.28,8:00,1.24778,1.24832,1.24623,1.24642,16481
2017.08.28,12:00,1.24645,1.2479,1.24471,1.24485,19553
2017.08.28,16:00,1.24484,1.25012,1.24436,1.24924,27659
2017.08.28,20:00,1.24926,1.25094,1.24862,1.25069,17545
2017.08.29,0:00,1.25071,1.25334,1.25025,1.25084,20902
2017.08.29,4:00,1.25084,1.2512,1.25022,1.25057,10242
2017.08.29,8:00,1.25061,1.25065,1.24394,1.24516,24707
2017.08.29,12:00,1.24515,1.24989,1.2442,1.24918,25494
2017.08.29,16:00,1.24917,1.25388,1.24897,1.25257,33433
2017.08.29,20:00,1.25258,1.25495,1.25078,1.25095,21967
2017.08.30,0:00,1.25095,1.25215,1.24985,1.25147,11454
2017.08.30,4:00,1.25146,1.25245,1.25,1.25076,11495
2017.08.30,8:00,1.25075,1.25384,1.2507,1.2536,20179
2017.08.30,12:00,1.25361,1.25691,1.25247,1.25685,24432
2017.08.30,16:00,1.25685,1.26365,1.25654,1.26155,32656
2017.08.30,20:00,1.26155,1.26361,1.2613,1.26189,18869
2017.08.31,0:00,1.26192,1.26324,1.26163,1.26239,11598
2017.08.31,4:00,1.2624,1.26507,1.26208,1.26436,14657
2017.08.31,8:00,1.26435,1.26623,1.26216,1.26218,19249
2017.08.31,12:00,1.26223,1.26623,1.25549,1.25655,28961
2017.08.31,16:00,1.25659,1.25743,1.25085,1.25251,38547
2017.08.31,20:00,1.25249,1.25266,1.24757,1.24793,21875
2017.09.01,0:00,1.24793,1.24869,1.24544,1.24564,13673
2017.09.01,4:00,1.24563,1.24612,1.245,1.24609,13241
2017.09.01,8:00,1.24608,1.24906,1.24604,1.24886,17935
2017.09.01,12:00,1.24888,1.24912,1.2339,1.23905,30198
2017.09.01,16:00,1.23898,1.24188,1.23606,1.23817,41079
2017.09.01,20:00,1.2382,1.23986,1.23778,1.23923,18728
2017.09.04,0:00,1.24183,1.24213,1.23746,1.23825,20300
2017.09.04,4:00,1.23822,1.23927,1.2376,1.23912,12790
2017.09.04,8:00,1.23911,1.24189,1.23862,1.24092,19976
2017.09.04,12:00,1.24092,1.24254,1.24048,1.24179,16926
2017.09.04,16:00,1.24178,1.24237,1.24067,1.24073,16187
2017.09.04,20:00,1.24071,1.2414,1.2407,1.24123,47435
2017.09.05,0:00,1.24107,1.24171,1.24079,1.24083,12975
2017.09.05,4:00,1.24083,1.24104,1.23893,1.23983,18092
2017.09.05,8:00,1.23983,1.24092,1.23875,1.23996,20838
2017.09.05,12:00,1.23997,1.24041,1.23675,1.23808,24378
2017.09.05,16:00,1.23813,1.23813,1.23353,1.2372,33977
2017.09.05,20:00,1.23719,1.24003,1.23709,1.23717,23914
2017.09.06,0:00,1.23717,1.23806,1.23643,1.23718,14593
2017.09.06,4:00,1.23718,1.23971,1.2371,1.23945,13238
2017.09.06,8:00,1.23945,1.23989,1.2377,1.23786,18612
2017.09.06,12:00,1.23786,1.24065,1.23717,1.24065,25145
2017.09.06,16:00,1.24066,1.2414,1.21343,1.22284,41839
2017.09.06,20:00,1.22287,1.22439,1.22151,1.22244,22257
2017.09.07,0:00,1.22244,1.22406,1.22191,1.22373,14209
2017.09.07,4:00,1.22374,1.22397,1.22255,1.22285,11184
2017.09.07,8:00,1.22286,1.22306,1.21969,1.22031,20766
2017.09.07,12:00,1.22031,1.22105,1.21497,1.21568,31750
2017.09.07,16:00,1.21568,1.21759,1.21181,1.2144,42835
2017.09.07,20:00,1.21436,1.21472,1.21097,1.21143,20271
2017.09.08,0:00,1.21143,1.21316,1.2101,1.21041,15115
2017.09.08,4:00,1.21044,1.21209,1.20639,1.20748,22411
2017.09.08,8:00,1.20747,1.21129,1.20612,1.21089,28830
2017.09.08,12:00,1.21089,1.21313,1.20775,1.2114,27696
2017.09.08,16:00,1.2114,1.21648,1.21052,1.21353,34050
2017.09.08,20:00,1.21353,1.21565,1.21314,1.21564,19917
2017.09.11,0:00,1.2156,1.21595,1.21339,1.2159,12387
2017.09.11,4:00,1.2159,1.21617,1.21376,1.21438,16003
2017.09.11,8:00,1.2144,1.21491,1.21182,1.21223,23332
2017.09.11,12:00,1.21223,1.21295,1.2097,1.21289,25522
2017.09.11,16:00,1.21292,1.21697,1.21219,1.21247,31233
2017.09.11,20:00,1.21248,1.21276,1.21073,1.21097,17929
2017.09.12,0:00,1.21088,1.21232,1.20972,1.21206,10879
2017.09.12,4:00,1.21199,1.21221,1.21062,1.21147,12668
2017.09.12,8:00,1.21137,1.2119,1.20817,1.21176,21686
2017.09.12,12:00,1.21175,1.21548,1.21117,1.21496,27002
2017.09.12,16:00,1.21497,1.21806,1.21366,1.21622,34422
2017.09.12,20:00,1.21621,1.21889,1.21535,1.21843,20191
2017.09.13,0:00,1.21843,1.2185,1.21692,1.21763,11694
2017.09.13,4:00,1.21762,1.21788,1.21607,1.21665,13943
2017.09.13,8:00,1.21667,1.21743,1.21368,1.21437,17887
2017.09.13,12:00,1.21438,1.21529,1.213,1.21454,20501
2017.09.13,16:00,1.21455,1.22192,1.21432,1.22151,34407
2017.09.13,20:00,1.22151,1.22159,1.21709,1.21716,18004
2017.09.14,0:00,1.21698,1.21757,1.21594,1.21719,7928
2017.09.14,4:00,1.21723,1.21819,1.21601,1.21775,10330
2017.09.14,8:00,1.21775,1.21872,1.21698,1.2173,17125
2017.09.14,12:00,1.2173,1.22389,1.21683,1.21982,29421
2017.09.14,16:00,1.2198,1.22169,1.21822,1.22023,33441
2017.09.14,20:00,1.22022,1.22061,1.21563,1.21624,20908
2017.09.15,0:00,1.21624,1.21874,1.2157,1.21799,13193
2017.09.15,4:00,1.21794,1.21857,1.21711,1.21735,12474
2017.09.15,8:00,1.21737,1.21782,1.21405,1.21434,20111
2017.09.15,12:00,1.21433,1.21671,1.21193,1.21502,29292
2017.09.15,16:00,1.21502,1.22095,1.21436,1.22008,30790
2017.09.15,20:00,1.22008,1.22179,1.21762,1.21904,17714
2017.09.18,0:00,1.21885,1.22007,1.21841,1.21956,9389
2017.09.18,4:00,1.21956,1.21956,1.21709,1.21833,13413
2017.09.18,8:00,1.21834,1.22032,1.21708,1.21976,20187
2017.09.18,12:00,1.21976,1.22122,1.21888,1.2201,22472
2017.09.18,16:00,1.2201,1.22455,1.21933,1.22323,33300
2017.09.18,20:00,1.22323,1.23374,1.22219,1.22903,34040
2017.09.19,0:00,1.22879,1.22938,1.22743,1.22766,13377
2017.09.19,4:00,1.22763,1.23077,1.22726,1.2301,16227
2017.09.19,8:00,1.23011,1.23081,1.22806,1.22827,22183
2017.09.19,12:00,1.22827,1.22994,1.22614,1.22798,25201
2017.09.19,16:00,1.22797,1.22937,1.22544,1.22763,33132
2017.09.19,20:00,1.22764,1.22969,1.22614,1.2291,22599
2017.09.20,0:00,1.22902,1.23015,1.22833,1.22922,13110
2017.09.20,4:00,1.22924,1.22928,1.22747,1.22816,15858
2017.09.20,8:00,1.22816,1.22829,1.22656,1.22696,20715
2017.09.20,12:00,1.22699,1.22704,1.22354,1.22625,23041
2017.09.20,16:00,1.22626,1.22729,1.22424,1.22552,32109
2017.09.20,20:00,1.22553,1.239,1.2195,1.23221,48400
2017.09.21,0:00,1.23198,1.23516,1.23191,1.234,15225
2017.09.21,4:00,1.23399,1.23539,1.23295,1.23362,15485
2017.09.21,8:00,1.23362,1.23544,1.23273,1.23329,26453
2017.09.21,12:00,1.23329,1.23672,1.23264,1.23557,26257
2017.09.21,16:00,1.23558,1.23559,1.232,1.2328,37255
2017.09.21,20:00,1.23281,1.23473,1.23235,1.23244,19909
2017.09.22,0:00,1.23236,1.23334,1.23206,1.23296,9714
2017.09.22,4:00,1.23296,1.23319,1.23105,1.23136,16211
2017.09.22,8:00,1.23136,1.23151,1.22766,1.22888,26264
2017.09.22,12:00,1.22888,1.23165,1.22529,1.22989,33606
2017.09.22,16:00,1.22987,1.23444,1.22689,1.23362,38913
2017.09.22,20:00,1.23361,1.23509,1.23295,1.23355,21601
2017.09.25,0:00,1.23341,1.23492,1.23278,1.23368,12898
2017.09.25,4:00,1.23367,1.23397,1.23275,1.23298,14547
2017.09.25,8:00,1.23298,1.23473,1.23231,1.23277,21900
2017.09.25,12:00,1.23283,1.23417,1.23123,1.23221,26178
2017.09.25,16:00,1.23225,1.23689,1.23138,1.23454,40802
2017.09.25,20:00,1.23453,1.23846,1.23444,1.23674,23392
2017.09.26,0:00,1.23694,1.2388,1.23645,1.23843,13127
2017.09.26,4:00,1.23844,1.23851,1.23649,1.23688,14631
2017.09.26,8:00,1.23685,1.23915,1.23617,1.23808,24816
2017.09.26,12:00,1.23806,1.24009,1.23667,1.23737,29203
2017.09.26,16:00,1.23737,1.24127,1.23536,1.23833,42484
2017.09.26,20:00,1.23831,1.23879,1.23296,1.23487,29683
2017.09.27,0:00,1.23363,1.23692,1.23363,1.23616,14453
2017.09.27,4:00,1.23617,1.23654,1.23473,1.2365,17859
2017.09.27,8:00,1.23649,1.24112,1.23574,1.24103,28510
2017.09.27,12:00,1.24102,1.2412,1.23758,1.23958,32882
2017.09.27,16:00,1.23957,1.24313,1.23355,1.24246,54406
2017.09.27,20:00,1.24244,1.24821,1.24162,1.24757,33498
2017.09.28,0:00,1.24756,1.24836,1.24672,1.24709,13632
2017.09.28,4:00,1.24705,1.25044,1.24705,1.25042,21625
2017.09.28,8:00,1.25042,1.25187,1.24698,1.24797,31006
2017.09.28,12:00,1.24805,1.24862,1.24582,1.24737,35410
2017.09.28,16:00,1.24737,1.24784,1.2435,1.24372,40904
2017.09.28,20:00,1.2437,1.24422,1.2416,1.24237,23300
2017.09.29,0:00,1.24243,1.24401,1.24229,1.24307,12023
2017.09.29,4:00,1.24309,1.24448,1.24253,1.24372,17006
2017.09.29,8:00,1.24372,1.24447,1.24195,1.24288,22803
2017.09.29,12:00,1.2429,1.24781,1.24164,1.24623,25987
2017.09.29,16:00,1.24623,1.25316,1.24549,1.24838,45563
2017.09.29,20:00,1.2484,1.2495,1.24599,1.24612,24611
2017.10.02,0:00,1.24857,1.24865,1.24627,1.24842,10597
2017.10.02,4:00,1.24843,1.24965,1.24823,1.24893,13528
2017.10.02,8:00,1.24894,1.25207,1.24868,1.25058,22475
2017.10.02,12:00,1.25056,1.2524,1.24831,1.24864,27171
2017.10.02,16:00,1.24865,1.2522,1.24845,1.2511,37794
2017.10.02,20:00,1.2511,1.25198,1.2498,1.25065,18528
2017.10.03,0:00,1.2508,1.25281,1.25043,1.2527,12299
2017.10.03,4:00,1.2527,1.25368,1.25228,1.25322,19058
2017.10.03,8:00,1.25322,1.2538,1.25068,1.25269,24126
2017.10.03,12:00,1.25268,1.25294,1.24896,1.25207,24146
2017.10.03,16:00,1.25206,1.25251,1.24826,1.2488,32843
2017.10.03,20:00,1.24879,1.24986,1.24798,1.24856,20015
2017.10.04,0:00,1.2485,1.24945,1.24619,1.24683,13866
2017.10.04,4:00,1.24687,1.24778,1.24566,1.24678,14806
2017.10.04,8:00,1.24681,1.24829,1.24571,1.24733,21514
2017.10.04,12:00,1.24731,1.24759,1.24482,1.24709,25271
2017.10.04,16:00,1.2471,1.2498,1.24688,1.24815,36469
2017.10.04,20:00,1.24815,1.24907,1.24688,1.24732,17626
2017.10.05,0:00,1.24734,1.24922,1.24705,1.2484,10931
2017.10.05,4:00,1.24841,1.24874,1.24773,1.24775,11087
2017.10.05,8:00,1.24775,1.24869,1.24614,1.24672,19539
2017.10.05,12:00,1.24672,1.25437,1.24644,1.25395,26164
2017.10.05,16:00,1.25395,1.25563,1.25198,1.25554,40684
2017.10.05,20:00,1.25553,1.25843,1.25548,1.25627,22176
2017.10.06,0:00,1.25625,1.25815,1.25614,1.25663,17256
2017.10.06,4:00,1.25662,1.25906,1.2561,1.25819,16392
2017.10.06,8:00,1.25818,1.25942,1.25757,1.25861,20112
2017.10.06,12:00,1.25863,1.2598,1.25401,1.25728,33712
2017.10.06,16:00,1.25728,1.25805,1.25316,1.2549,45369
2017.10.06,20:00,1.25489,1.255,1.25196,1.25196,20668
2017.10.09,0:00,1.25342,1.25435,1.25257,1.2539,7922
2017.10.09,4:00,1.25392,1.25408,1.25251,1.25398,10954
2017.10.09,8:00,1.25396,1.2547,1.25293,1.25384,14230
2017.10.09,12:00,1.25383,1.25542,1.25311,1.25455,16517
2017.10.09,16:00,1.25458,1.25581,1.25344,1.25373,21865
2017.10.09,20:00,1.25375,1.25512,1.25333,1.25462,13173
2017.10.10,0:00,1.25467,1.2555,1.25395,1.25403,9417
2017.10.10,4:00,1.25403,1.25412,1.2516,1.25199,15476
2017.10.10,8:00,1.252,1.25272,1.25094,1.25173,22816
2017.10.10,12:00,1.25172,1.25194,1.24929,1.25052,30793
2017.10.10,16:00,1.25052,1.25077,1.24829,1.24955,33611
2017.10.10,20:00,1.24953,1.25169,1.24949,1.2514,22916
2017.10.11,0:00,1.25144,1.25194,1.24951,1.25005,17027
2017.10.11,4:00,1.25002,1.25201,1.24954,1.25097,15417
2017.10.11,8:00,1.25097,1.253,1.24998,1.25139,23191
2017.10.11,12:00,1.2514,1.25263,1.24958,1.24966,25036
2017.10.11,16:00,1.24965,1.25174,1.24876,1.24997,32255
2017.10.11,20:00,1.24997,1.25045,1.2452,1.24571,25088
2017.10.12,0:00,1.24571,1.2461,1.24426,1.24468,19888
2017.10.12,4:00,1.24467,1.24605,1.24393,1.24431,19646
2017.10.12,8:00,1.24432,1.24529,1.24328,1.24527,20793
2017.10.12,12:00,1.24527,1.24902,1.24504,1.24806,26502
2017.10.12,16:00,1.24809,1.24899,1.24638,1.24836,32122
2017.10.12,20:00,1.24836,1.24841,1.24519,1.24737,20817
2017.10.13,0:00,1.24737,1.24824,1.24682,1.24683,10732
2017.10.13,4:00,1.24683,1.24737,1.24631,1.24662,12590
2017.10.13,8:00,1.24664,1.24705,1.24541,1.24699,20252
2017.10.13,12:00,1.24699,1.25105,1.24519,1.24603,28565
2017.10.13,16:00,1.24603,1.25196,1.24582,1.25086,37899
2017.10.13,20:00,1.25088,1.25138,1.24623,1.24624,22690
2017.10.16,0:00,1.2475,1.24855,1.24649,1.24827,8635
2017.10.16,4:00,1.24824,1.24898,1.24809,1.24823,10052
2017.10.16,8:00,1.2482,1.24947,1.24693,1.24941,18293
2017.10.16,12:00,1.24943,1.2544,1.24871,1.25356,26846
2017.10.16,16:00,1.25357,1.25574,1.25229,1.25248,34063
2017.10.16,20:00,1.2525,1.25283,1.25134,1.25153,22362
2017.10.17,0:00,1.25144,1.25329,1.25127,1.25296,10694
2017.10.17,4:00,1.25295,1.25391,1.25236,1.25324,10498
2017.10.17,8:00,1.25324,1.25517,1.25302,1.25343,20851
2017.10.17,12:00,1.25343,1.25529,1.25271,1.25373,26646
2017.10.17,16:00,1.25374,1.25904,1.25326,1.25551,36734
2017.10.17,20:00,1.25551,1.2556,1.25181,1.25193,23518
2017.10.18,0:00,1.25194,1.25237,1.24873,1.24945,16136
2017.10.18,4:00,1.24945,1.2506,1.24923,1.25032,13994
2017.10.18,8:00,1.25031,1.25278,1.24998,1.25228,22065
2017.10.18,12:00,1.25228,1.25331,1.24857,1.24981,30023
2017.10.18,16:00,1.24983,1.2515,1.2466,1.24848,39433
2017.10.18,20:00,1.24847,1.24847,1.24576,1.24665,20324
2017.10.19,0:00,1.24665,1.24678,1.24517,1.24575,19140
2017.10.19,4:00,1.24574,1.24748,1.24544,1.2469,15005
2017.10.19,8:00,1.24689,1.24868,1.24508,1.24618,29406
2017.10.19,12:00,1.24618,1.24832,1.24501,1.24803,28111
2017.10.19,16:00,1.24805,1.24892,1.24564,1.24719,33156
2017.10.19,20:00,1.24717,1.24939,1.24668,1.24844,17680
2017.10.20,0:00,1.24829,1.24895,1.24761,1.24859,10440
2017.10.20,4:00,1.2486,1.25181,1.24807,1.25126,22892
2017.10.20,8:00,1.25127,1.25194,1.24972,1.25117,23270
2017.10.20,12:00,1.25118,1.25708,1.24774,1.25699,28604
2017.10.20,16:00,1.257,1.26235,1.25688,1.26098,39511
2017.10.20,20:00,1.26096,1.26294,1.26087,1.26234,22883
2017.10.23,0:00,1.26166,1.26401,1.26153,1.26351,11350
2017.10.23,4:00,1.26352,1.26387,1.26188,1.26211,10563
2017.10.23,8:00,1.26212,1.26376,1.2613,1.26365,16487
2017.10.23,12:00,1.26365,1.26474,1.26215,1.26411,25247
2017.10.23,16:00,1.26411,1.26597,1.26358,1.2642,29987
2017.10.23,20:00,1.2642,1.26551,1.26381,1.26454,15894
2017.10.24,0:00,1.26437,1.26491,1.2629,1.26306,9079
2017.10.24,4:00,1.26307,1.26322,1.26215,1.26269,11511
2017.10.24,8:00,1.26268,1.26659,1.26259,1.26591,20255
2017.10.24,12:00,1.2659,1.26682,1.26381,1.26503,26986
2017.10.24,16:00,1.26502,1.26819,1.26424,1.26774,35340
2017.10.24,20:00,1.26776,1.26923,1.26685,1.2674,26330
2017.10.25,0:00,1.26747,1.26829,1.2668,1.26793,14852
2017.10.25,4:00,1.26793,1.26869,1.26773,1.26833,11871
2017.10.25,8:00,1.26832,1.26891,1.26749,1.26862,20699
2017.10.25,12:00,1.26859,1.27222,1.26834,1.26914,30085
2017.10.25,16:00,1.26911,1.28161,1.26364,1.28021,55251
2017.10.25,20:00,1.28021,1.28138,1.27905,1.27949,23269
2017.10.26,0:00,1.27946,1.28105,1.27855,1.27944,13803
2017.10.26,4:00,1.27944,1.27973,1.27847,1.27901,12777
2017.10.26,8:00,1.27898,1.28096,1.27823,1.27992,22891
2017.10.26,12:00,1.27993,1.28151,1.27807,1.28036,31023
2017.10.26,16:00,1.28039,1.28472,1.27919,1.28407,38884
2017.10.26,20:00,1.28406,1.28571,1.28377,1.28452,24720
2017.10.27,0:00,1.28452,1.28584,1.28423,1.28578,14055
2017.10.27,4:00,1.28577,1.28735,1.28574,1.28691,17236
2017.10.27,8:00,1.28688,1.28872,1.28649,1.2871,24670
2017.10.27,12:00,1.28709,1.29072,1.28634,1.28994,34951
2017.10.27,16:00,1.28996,1.29161,1.28642,1.28723,45441
2017.10.27,20:00,1.28724,1.28753,1.28042,1.28059,23664
2017.10.30,0:00,1.28202,1.28333,1.28176,1.28237,13709
2017.10.30,4:00,1.28238,1.28281,1.28188,1.28233,11029
2017.10.30,8:00,1.28233,1.2836,1.28113,1.28287,17880
2017.10.30,12:00,1.28286,1.2854,1.28178,1.28377,26256
2017.10.30,16:00,1.28376,1.28606,1.28172,1.28359,30185
2017.10.30,20:00,1.2836,1.2838,1.28181,1.28285,16157
2017.10.31,0:00,1.28288,1.28406,1.28246,1.28392,13218
2017.10.31,4:00,1.28392,1.28435,1.28298,1.28306,11433
2017.10.31,8:00,1.28306,1.28461,1.28224,1.28431,20688
2017.10.31,12:00,1.28431,1.29142,1.28347,1.28898,29598
2017.10.31,16:00,1.28896,1.29115,1.28736,1.28972,31651
2017.10.31,20:00,1.2897,1.29038,1.28848,1.2889,18752
2017.11.01,0:00,1.28891,1.29061,1.2886,1.29014,13851
2017.11.01,4:00,1.29013,1.29058,1.28946,1.2904,11703
2017.11.01,8:00,1.29041,1.29082,1.28751,1.28813,21961
2017.11.01,12:00,1.28816,1.29099,1.28712,1.28964,25518
2017.11.01,16:00,1.28969,1.29003,1.28718,1.28798,30054
2017.11.01,20:00,1.28798,1.28888,1.28538,1.28616,25406
2017.11.02,0:00,1.28606,1.28754,1.28328,1.28384,18104
2017.11.02,4:00,1.28385,1.28403,1.28301,1.28354,13777
2017.11.02,8:00,1.28354,1.28511,1.28233,1.28368,19918
2017.11.02,12:00,1.28369,1.28609,1.28283,1.28341,28767
2017.11.02,16:00,1.28342,1.28351,1.28057,1.28127,31781
2017.11.02,20:00,1.28128,1.28194,1.27986,1.28111,16871
2017.11.03,0:00,1.28111,1.28139,1.28001,1.28112,11138
2017.11.03,4:00,1.28111,1.28157,1.28059,1.28061,9920
2017.11.03,8:00,1.28062,1.2835,1.28034,1.2834,16676
2017.11.03,12:00,1.28338,1.28342,1.27145,1.27369,33930
2017.11.03,16:00,1.27376,1.27809,1.27376,1.27705,31398
2017.11.03,20:00,1.277,1.27704,1.27568,1.27612,14094
2017.11.06,0:00,1.27627,1.2778,1.27552,1.27674,13076
2017.11.06,4:00,1.27674,1.27745,1.27626,1.27662,13239
2017.11.06,8:00,1.27661,1.27722,1.27535,1.27569,19644
2017.11.06,12:00,1.27568,1.27723,1.27411,1.27654,20522
2017.11.06,16:00,1.27654,1.27821,1.27225,1.27275,28302
2017.11.06,20:00,1.27273,1.27306,1.27024,1.27033,18239
2017.11.07,0:00,1.27033,1.27186,1.26989,1.27173,12219
2017.11.07,4:00,1.27173,1.2721,1.27097,1.2715,11594
2017.11.07,8:00,1.2715,1.2763,1.27126,1.27582,21940
2017.11.07,12:00,1.27581,1.27766,1.27478,1.2776,22515
2017.11.07,16:00,1.27759,1.28191,1.2771,1.27825,35314
2017.11.07,20:00,1.27826,1.28005,1.27689,1.27752,20362
